Latitude (decimal degrees):	41.050
Longitude (decimal degrees):	29.010
Elevation (m):	79
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230101:0010,0.0,0.0,0.0,0.0,7.45,0.41,0.0
20230101:0110,0.0,0.0,0.0,0.0,6.92,0.55,0.0
20230101:0210,0.0,0.0,0.0,0.0,6.54,0.69,0.0
20230101:0310,0.0,0.0,0.0,0.0,6.01,0.9,0.0
20230101:0410,0.0,0.0,0.0,0.0,4.81,1.24,0.0
20230101:0510,0.0,0.0,0.0,0.0,4.86,1.79,0.0
20230101:0610,0.0,33.0,0.0,5.61,5.45,1.93,0.0
20230101:0710,135.01,72.0,0.0,13.9,6.11,1.86,0.0
20230101:0810,240.01,90.0,0.0,20.41,7.35,1.52,0.0
20230101:0910,308.01,100.0,0.0,24.58,9.23,1.31,0.0
20230101:1010,338.01,100.0,0.0,25.94,10.95,1.24,0.0
20230101:1110,306.01,98.0,0.0,24.3,12.06,1.03,0.0
20230101:1210,243.01,82.0,0.0,19.88,12.68,1.17,0.0
20230101:1310,121.01,70.0,0.0,13.18,12.81,1.66,0.0
20230101:1410,27.0,19.24,0.0,4.76,12.15,2.14,0.0
20230101:1510,0.0,0.0,0.0,0.0,10.77,2.48,0.0
20230101:1610,0.0,0.0,0.0,0.0,9.5,2.55,0.0
20230101:1710,0.0,0.0,0.0,0.0,8.52,2.55,0.0
20230101:1810,0.0,0.0,0.0,0.0,7.79,2.55,0.0
20230101:1910,0.0,0.0,0.0,0.0,7.31,2.62,0.0
20230101:2010,0.0,0.0,0.0,0.0,6.92,2.62,0.0
20230101:2110,0.0,0.0,0.0,0.0,6.54,2.55,0.0
20230101:2210,0.0,0.0,0.0,0.0,6.1,2.34,0.0
20230101:2310,0.0,0.0,0.0,0.0,5.84,2.07,0.0
20230102:0010,0.0,0.0,0.0,0.0,5.94,1.79,0.0
20230102:0110,0.0,0.0,0.0,0.0,5.98,1.72,0.0
20230102:0210,0.0,0.0,0.0,0.0,6.47,1.52,0.0
20230102:0310,0.0,0.0,0.0,0.0,7.08,1.31,0.0
20230102:0410,0.0,0.0,0.0,0.0,6.81,1.38,0.0
20230102:0510,0.0,0.0,0.0,0.0,4.92,1.79,0.0
20230102:0610,0.0,37.0,0.0,5.61,3.66,1.93,0.0
20230102:0710,93.0,94.0,0.0,13.91,5.26,1.59,0.0
20230102:0810,240.01,92.0,0.0,20.45,7.32,1.31,0.0
20230102:0910,317.01,98.0,0.0,24.64,8.66,1.17,0.0
20230102:1010,344.01,99.0,0.0,26.02,9.82,1.1,0.0
20230102:1110,308.01,99.0,0.0,24.41,10.51,1.24,0.0
20230102:1210,236.01,88.0,0.0,20.0,10.8,1.45,0.0
20230102:1310,116.01,74.0,0.0,13.31,10.69,1.45,0.0
20230102:1410,24.0,21.62,0.0,4.89,10.14,1.17,0.0
20230102:1510,0.0,0.0,0.0,0.0,9.05,0.69,0.0
20230102:1610,0.0,0.0,0.0,0.0,8.95,0.28,0.0
20230102:1710,0.0,0.0,0.0,0.0,8.66,0.62,0.0
20230102:1810,0.0,0.0,0.0,0.0,8.47,0.76,0.0
20230102:1910,0.0,0.0,0.0,0.0,8.42,0.28,0.0
20230102:2010,0.0,0.0,0.0,0.0,8.25,0.28,0.0
20230102:2110,0.0,0.0,0.0,0.0,8.07,0.76,0.0
20230102:2210,0.0,0.0,0.0,0.0,7.18,1.24,0.0
20230102:2310,0.0,0.0,0.0,0.0,4.58,1.66,0.0
20230103:0010,0.0,0.0,0.0,0.0,3.47,1.93,0.0
20230103:0110,0.0,0.0,0.0,0.0,3.57,2.28,0.0
20230103:0210,0.0,0.0,0.0,0.0,3.73,2.55,0.0
20230103:0310,0.0,0.0,0.0,0.0,4.56,2.55,0.0
20230103:0410,0.0,0.0,0.0,0.0,4.88,2.55,0.0
20230103:0510,0.0,0.0,0.0,0.0,5.15,2.62,0.0
20230103:0610,0.0,33.0,0.0,5.61,5.6,2.69,0.0
20230103:0710,142.01,69.0,0.0,13.94,6.42,3.31,0.0
20230103:0810,250.01,87.0,0.0,20.49,7.7,3.66,0.0
20230103:0910,316.01,99.0,0.0,24.71,8.88,4.0,0.0
20230103:1010,353.01,95.0,0.0,26.12,9.49,4.14,0.0
20230103:1110,312.01,98.0,0.0,24.52,9.91,4.28,0.0
20230103:1210,236.01,89.0,0.0,20.13,10.06,4.21,0.0
20230103:1310,116.01,76.0,0.0,13.44,9.89,4.07,0.0
20230103:1410,25.0,22.34,0.0,5.03,9.39,3.72,0.0
20230103:1510,0.0,0.0,0.0,0.0,8.62,3.72,0.0
20230103:1610,0.0,0.0,0.0,0.0,8.17,3.59,0.0
20230103:1710,0.0,0.0,0.0,0.0,7.91,3.52,0.0
20230103:1810,0.0,0.0,0.0,0.0,7.78,3.52,0.0
20230103:1910,0.0,0.0,0.0,0.0,7.89,3.66,0.0
20230103:2010,0.0,0.0,0.0,0.0,7.98,3.66,0.0
20230103:2110,0.0,0.0,0.0,0.0,8.1,3.72,0.0
20230103:2210,0.0,0.0,0.0,0.0,8.27,3.93,0.0
20230103:2310,0.0,0.0,0.0,0.0,8.43,4.07,0.0
20230104:0010,0.0,0.0,0.0,0.0,8.41,4.07,0.0
20230104:0110,0.0,0.0,0.0,0.0,8.41,4.14,0.0
20230104:0210,0.0,0.0,0.0,0.0,8.35,3.93,0.0
20230104:0310,0.0,0.0,0.0,0.0,8.19,3.86,0.0
20230104:0410,0.0,0.0,0.0,0.0,8.06,3.52,0.0
20230104:0510,0.0,0.0,0.0,0.0,7.9,3.1,0.0
20230104:0610,0.0,36.0,0.0,5.63,7.83,2.55,0.0
20230104:0710,35.0,107.0,0.0,13.97,8.19,2.34,0.0
20230104:0810,7.0,137.0,0.0,20.54,9.18,2.28,0.0
20230104:0910,1.0,131.0,0.0,24.79,9.87,1.93,0.0
20230104:1010,0.0,85.0,0.0,26.22,10.23,1.59,0.0
20230104:1110,0.0,74.0,0.0,24.64,10.61,1.66,0.0
20230104:1210,0.0,61.0,0.0,20.26,10.82,2.14,0.0
20230104:1310,0.0,36.0,0.0,13.58,10.98,2.9,0.0
20230104:1410,0.0,13.0,0.0,5.17,10.71,3.1,0.0
20230104:1510,0.0,0.0,0.0,0.0,10.31,3.86,0.0
20230104:1610,0.0,0.0,0.0,0.0,10.08,4.07,0.0
20230104:1710,0.0,0.0,0.0,0.0,9.94,3.93,0.0
20230104:1810,0.0,0.0,0.0,0.0,9.76,3.79,0.0
20230104:1910,0.0,0.0,0.0,0.0,9.63,3.79,0.0
20230104:2010,0.0,0.0,0.0,0.0,9.54,3.66,0.0
20230104:2110,0.0,0.0,0.0,0.0,9.52,3.45,0.0
20230104:2210,0.0,0.0,0.0,0.0,9.37,3.24,0.0
20230104:2310,0.0,0.0,0.0,0.0,8.97,3.24,0.0
20230105:0010,0.0,0.0,0.0,0.0,8.94,3.31,0.0
20230105:0110,0.0,0.0,0.0,0.0,8.72,3.1,0.0
20230105:0210,0.0,0.0,0.0,0.0,8.66,2.83,0.0
20230105:0310,0.0,0.0,0.0,0.0,8.42,2.41,0.0
20230105:0410,0.0,0.0,0.0,0.0,8.36,2.07,0.0
20230105:0510,0.0,0.0,0.0,0.0,8.36,1.93,0.0
20230105:0610,0.0,33.0,0.0,5.64,8.29,1.86,0.0
20230105:0710,10.0,99.0,0.0,14.0,9.38,1.31,0.0
20230105:0810,17.0,154.0,0.0,20.6,10.19,1.38,0.0
20230105:0910,54.0,203.0,0.0,24.88,10.79,1.03,0.0
20230105:1010,135.0,202.0,0.0,26.33,11.28,1.24,0.0
20230105:1110,261.01,125.0,0.0,24.77,11.66,1.93,0.0
20230105:1210,232.01,90.0,0.0,20.4,11.75,2.9,0.0
20230105:1310,109.01,79.0,0.0,13.73,11.59,3.66,0.0
20230105:1410,26.0,24.04,0.0,5.31,11.01,3.72,0.0
20230105:1510,0.0,0.0,0.0,0.0,10.05,3.79,0.0
20230105:1610,0.0,0.0,0.0,0.0,9.4,4.0,0.0
20230105:1710,0.0,0.0,0.0,0.0,9.14,4.28,0.0
20230105:1810,0.0,0.0,0.0,0.0,9.03,4.48,0.0
20230105:1910,0.0,0.0,0.0,0.0,9.27,4.55,0.0
20230105:2010,0.0,0.0,0.0,0.0,9.35,4.69,0.0
20230105:2110,0.0,0.0,0.0,0.0,9.5,5.03,0.0
20230105:2210,0.0,0.0,0.0,0.0,9.57,5.31,0.0
20230105:2310,0.0,0.0,0.0,0.0,9.65,5.59,0.0
20230106:0010,0.0,0.0,0.0,0.0,9.82,5.86,0.0
20230106:0110,0.0,0.0,0.0,0.0,9.89,6.07,0.0
20230106:0210,0.0,0.0,0.0,0.0,10.04,6.55,0.0
20230106:0310,0.0,0.0,0.0,0.0,10.19,6.21,0.0
20230106:0410,0.0,0.0,0.0,0.0,10.23,5.86,0.0
20230106:0510,0.0,0.0,0.0,0.0,10.29,5.66,0.0
20230106:0610,0.0,23.0,0.0,5.67,10.35,5.38,0.0
20230106:0710,4.0,90.0,0.0,14.05,10.42,5.38,0.0
20230106:0810,15.0,151.0,0.0,20.67,10.82,5.66,0.0
20230106:0910,16.0,184.0,0.0,24.97,11.26,5.72,0.0
20230106:1010,65.0,216.0,0.0,26.45,11.59,5.72,0.0
20230106:1110,29.0,195.0,0.0,24.9,11.51,5.03,0.0
20230106:1210,230.01,92.0,0.0,20.55,11.76,4.07,0.0
20230106:1310,51.0,103.0,0.0,13.88,11.82,3.31,0.0
20230106:1410,29.0,23.54,0.0,5.47,11.28,2.41,0.0
20230106:1510,0.0,0.0,0.0,0.0,10.67,1.45,0.0
20230106:1610,0.0,0.0,0.0,0.0,10.2,0.69,0.0
20230106:1710,0.0,0.0,0.0,0.0,10.5,0.34,0.0
20230106:1810,0.0,0.0,0.0,0.0,10.36,0.28,0.0
20230106:1910,0.0,0.0,0.0,0.0,9.02,1.1,0.0
20230106:2010,0.0,0.0,0.0,0.0,8.47,1.24,0.0
20230106:2110,0.0,0.0,0.0,0.0,8.99,0.97,0.0
20230106:2210,0.0,0.0,0.0,0.0,9.05,0.9,0.0
20230106:2310,0.0,0.0,0.0,0.0,8.22,1.1,0.0
20230107:0010,0.0,0.0,0.0,0.0,6.97,1.52,0.0
20230107:0110,0.0,0.0,0.0,0.0,6.31,1.86,0.0
20230107:0210,0.0,0.0,0.0,0.0,6.24,1.79,0.0
20230107:0310,0.0,0.0,0.0,0.0,6.32,1.72,0.0
20230107:0410,0.0,0.0,0.0,0.0,6.36,1.79,0.0
20230107:0510,0.0,0.0,0.0,0.0,6.74,2.0,0.0
20230107:0610,0.0,32.0,0.0,5.7,7.15,2.14,0.0
20230107:0710,127.01,77.0,0.0,14.1,8.07,1.93,0.0
20230107:0810,247.01,89.0,0.0,20.75,9.19,2.34,0.0
20230107:0910,318.01,99.0,0.0,25.07,10.01,2.14,0.0
20230107:1010,348.01,98.0,0.0,26.57,10.56,1.59,0.0
20230107:1110,298.01,108.0,0.0,25.05,10.97,1.24,0.0
20230107:1210,127.01,148.0,0.0,20.7,11.16,1.24,0.0
20230107:1310,2.0,83.0,0.0,14.04,11.0,1.1,0.0
20230107:1410,0.0,25.0,0.0,5.62,10.68,0.9,0.0
20230107:1510,0.0,0.0,0.0,0.0,10.04,1.24,0.0
20230107:1610,0.0,0.0,0.0,0.0,9.27,1.93,0.0
20230107:1710,0.0,0.0,0.0,0.0,8.85,2.48,0.0
20230107:1810,0.0,0.0,0.0,0.0,8.36,2.83,0.0
20230107:1910,0.0,0.0,0.0,0.0,8.24,1.93,0.0
20230107:2010,0.0,0.0,0.0,0.0,7.64,1.93,0.0
20230107:2110,0.0,0.0,0.0,0.0,7.0,1.86,0.0
20230107:2210,0.0,0.0,0.0,0.0,6.78,1.79,0.0
20230107:2310,0.0,0.0,0.0,0.0,6.38,1.66,0.0
20230108:0010,0.0,0.0,0.0,0.0,5.87,1.79,0.0
20230108:0110,0.0,0.0,0.0,0.0,5.53,1.93,0.0
20230108:0210,0.0,0.0,0.0,0.0,5.29,2.07,0.0
20230108:0310,0.0,0.0,0.0,0.0,5.31,2.34,0.0
20230108:0410,0.0,0.0,0.0,0.0,5.79,2.62,0.0
20230108:0510,0.0,0.0,0.0,0.0,6.17,2.97,0.0
20230108:0610,0.0,31.0,0.0,5.73,6.58,3.17,0.0
20230108:0710,141.01,71.0,0.0,14.15,6.71,2.62,0.0
20230108:0810,253.01,87.0,0.0,20.83,8.03,2.97,0.0
20230108:0910,322.01,98.0,0.0,25.18,9.15,3.03,0.0
20230108:1010,342.01,104.0,0.0,26.7,10.03,2.76,0.0
20230108:1110,317.01,100.0,0.0,25.19,10.65,2.55,0.0
20230108:1210,238.01,94.0,0.0,20.86,11.0,2.55,0.0
20230108:1310,107.01,87.0,0.0,14.2,11.0,2.83,0.0
20230108:1410,28.0,33.0,0.0,5.78,10.54,3.1,0.0
20230108:1510,0.0,0.0,0.0,0.0,9.41,3.66,0.0
20230108:1610,0.0,0.0,0.0,0.0,8.42,4.28,0.0
20230108:1710,0.0,0.0,0.0,0.0,7.75,4.48,0.0
20230108:1810,0.0,0.0,0.0,0.0,7.32,4.41,0.0
20230108:1910,0.0,0.0,0.0,0.0,7.37,3.72,0.0
20230108:2010,0.0,0.0,0.0,0.0,7.07,3.45,0.0
20230108:2110,0.0,0.0,0.0,0.0,6.77,3.31,0.0
20230108:2210,0.0,0.0,0.0,0.0,6.5,3.38,0.0
20230108:2310,0.0,0.0,0.0,0.0,6.31,3.38,0.0
20230109:0010,0.0,0.0,0.0,0.0,6.17,3.45,0.0
20230109:0110,0.0,0.0,0.0,0.0,6.09,3.52,0.0
20230109:0210,0.0,0.0,0.0,0.0,5.96,3.52,0.0
20230109:0310,0.0,0.0,0.0,0.0,5.83,3.52,0.0
20230109:0410,0.0,0.0,0.0,0.0,5.68,3.38,0.0
20230109:0510,0.0,0.0,0.0,0.0,5.5,3.45,0.0
20230109:0610,0.0,32.0,0.0,5.77,5.4,3.38,0.0
20230109:0710,152.01,68.0,0.0,14.22,5.79,3.38,0.0
20230109:0810,264.01,84.0,0.0,20.91,7.28,3.52,0.0
20230109:0910,330.01,97.0,0.0,25.29,8.49,3.52,0.0
20230109:1010,346.01,105.0,0.0,26.84,9.42,3.31,0.0
20230109:1110,304.01,112.0,0.0,25.35,10.13,3.17,0.0
20230109:1210,241.01,96.0,0.0,21.02,10.58,3.1,0.0
20230109:1310,124.01,82.0,0.0,14.36,10.75,2.97,0.0
20230109:1410,20.0,37.0,0.0,5.95,10.46,2.41,0.0
20230109:1510,0.0,0.0,0.0,0.0,9.58,2.0,0.0
20230109:1610,0.0,0.0,0.0,0.0,8.0,2.0,0.0
20230109:1710,0.0,0.0,0.0,0.0,6.67,2.48,0.0
20230109:1810,0.0,0.0,0.0,0.0,6.15,2.76,0.0
20230109:1910,0.0,0.0,0.0,0.0,6.31,3.66,0.0
20230109:2010,0.0,0.0,0.0,0.0,6.48,3.93,0.0
20230109:2110,0.0,0.0,0.0,0.0,6.52,4.07,0.0
20230109:2210,0.0,0.0,0.0,0.0,6.49,4.34,0.0
20230109:2310,0.0,0.0,0.0,0.0,6.43,4.55,0.0
20230110:0010,0.0,0.0,0.0,0.0,6.44,4.55,0.0
20230110:0110,0.0,0.0,0.0,0.0,6.33,4.34,0.0
20230110:0210,0.0,0.0,0.0,0.0,6.2,4.21,0.0
20230110:0310,0.0,0.0,0.0,0.0,6.11,4.28,0.0
20230110:0410,0.0,0.0,0.0,0.0,6.12,4.48,0.0
20230110:0510,0.0,0.0,0.0,0.0,6.16,4.83,0.0
20230110:0610,0.0,30.0,0.0,5.82,6.38,5.31,0.0
20230110:0710,74.0,103.0,0.0,14.29,7.21,5.59,0.0
20230110:0810,74.0,168.0,0.0,21.01,8.38,5.72,0.0
20230110:0910,160.01,185.0,0.0,25.41,9.72,5.86,0.0
20230110:1010,262.01,152.0,0.0,26.98,10.93,5.72,0.0
20230110:1110,312.01,106.0,0.0,25.51,11.54,5.72,0.0
20230110:1210,16.0,158.0,0.0,21.19,11.52,5.24,0.0
20230110:1310,0.0,44.0,0.0,14.54,11.58,4.76,0.0
20230110:1410,31.0,35.0,0.0,6.12,11.45,4.41,0.0
20230110:1510,0.0,0.0,0.0,0.0,11.01,4.83,0.0
20230110:1610,0.0,0.0,0.0,0.0,10.67,5.38,0.0
20230110:1710,0.0,0.0,0.0,0.0,10.5,5.86,0.0
20230110:1810,0.0,0.0,0.0,0.0,10.61,5.86,0.0
20230110:1910,0.0,0.0,0.0,0.0,10.71,5.59,0.0
20230110:2010,0.0,0.0,0.0,0.0,10.63,4.62,0.0
20230110:2110,0.0,0.0,0.0,0.0,10.27,3.52,0.0
20230110:2210,0.0,0.0,0.0,0.0,9.77,3.17,0.0
20230110:2310,0.0,0.0,0.0,0.0,9.48,3.93,0.0
20230111:0010,0.0,0.0,0.0,0.0,9.43,5.03,0.0
20230111:0110,0.0,0.0,0.0,0.0,9.52,5.03,0.0
20230111:0210,0.0,0.0,0.0,0.0,9.71,4.76,0.0
20230111:0310,0.0,0.0,0.0,0.0,9.87,4.9,0.0
20230111:0410,0.0,0.0,0.0,0.0,9.94,5.03,0.0
20230111:0510,0.0,0.0,0.0,0.0,10.02,5.17,0.0
20230111:0610,0.0,24.0,0.0,5.88,10.15,5.24,0.0
20230111:0710,8.0,98.0,0.0,14.36,10.49,4.41,0.0
20230111:0810,8.0,145.0,0.0,21.11,10.79,4.14,0.0
20230111:0910,0.0,117.0,0.0,25.54,11.4,3.52,0.0
20230111:1010,0.0,133.0,0.0,27.14,11.67,2.97,0.0
20230111:1110,1.0,135.0,0.0,25.68,11.72,2.69,0.0
20230111:1210,0.0,106.0,0.0,21.37,11.98,2.83,0.0
20230111:1310,1.0,73.0,0.0,14.71,11.68,2.83,0.0
20230111:1410,1.0,32.0,0.0,6.3,11.39,3.03,0.0
20230111:1510,0.0,0.0,0.0,0.0,10.78,2.97,0.0
20230111:1610,0.0,0.0,0.0,0.0,10.32,2.69,0.0
20230111:1710,0.0,0.0,0.0,0.0,9.92,2.34,0.0
20230111:1810,0.0,0.0,0.0,0.0,9.65,2.28,0.0
20230111:1910,0.0,0.0,0.0,0.0,9.72,2.83,0.0
20230111:2010,0.0,0.0,0.0,0.0,9.6,2.9,0.0
20230111:2110,0.0,0.0,0.0,0.0,9.3,2.55,0.0
20230111:2210,0.0,0.0,0.0,0.0,9.25,2.0,0.0
20230111:2310,0.0,0.0,0.0,0.0,9.01,1.38,0.0
20230112:0010,0.0,0.0,0.0,0.0,8.69,0.76,0.0
20230112:0110,0.0,0.0,0.0,0.0,8.75,0.76,0.0
20230112:0210,0.0,0.0,0.0,0.0,8.59,0.76,0.0
20230112:0310,0.0,0.0,0.0,0.0,9.03,0.48,0.0
20230112:0410,0.0,0.0,0.0,0.0,8.87,0.55,0.0
20230112:0510,0.0,0.0,0.0,0.0,8.32,0.83,0.0
20230112:0610,0.0,25.0,0.0,5.94,7.51,1.17,0.0
20230112:0710,120.01,82.0,0.0,14.45,8.29,0.9,0.0
20230112:0810,124.0,153.0,0.0,21.22,9.91,1.03,0.0
20230112:0910,19.0,192.0,0.0,25.68,10.68,1.52,0.0
20230112:1010,242.01,161.0,0.0,27.29,11.14,2.21,0.0
20230112:1110,15.0,189.0,0.0,25.85,11.34,2.62,0.0
20230112:1210,12.0,153.0,0.0,21.55,11.28,2.76,0.0
20230112:1310,19.0,110.0,0.0,14.9,10.88,2.9,0.0
20230112:1410,0.0,6.0,0.0,6.47,10.33,2.83,0.0
20230112:1510,0.0,0.0,0.0,0.0,9.8,2.97,0.0
20230112:1610,0.0,0.0,0.0,0.0,9.26,3.1,0.0
20230112:1710,0.0,0.0,0.0,0.0,8.91,3.03,0.0
20230112:1810,0.0,0.0,0.0,0.0,8.63,2.9,0.0
20230112:1910,0.0,0.0,0.0,0.0,8.46,3.52,0.0
20230112:2010,0.0,0.0,0.0,0.0,8.35,3.59,0.0
20230112:2110,0.0,0.0,0.0,0.0,8.21,3.45,0.0
20230112:2210,0.0,0.0,0.0,0.0,8.16,3.66,0.0
20230112:2310,0.0,0.0,0.0,0.0,8.08,3.59,0.0
20230113:0010,0.0,0.0,0.0,0.0,8.06,3.72,0.0
20230113:0110,0.0,0.0,0.0,0.0,8.07,3.86,0.0
20230113:0210,0.0,0.0,0.0,0.0,8.14,3.45,0.0
20230113:0310,0.0,0.0,0.0,0.0,8.27,3.52,0.0
20230113:0410,0.0,0.0,0.0,0.0,8.41,3.38,0.0
20230113:0510,0.0,0.0,0.0,0.0,8.51,2.76,0.0
20230113:0610,0.0,31.0,0.0,6.01,8.64,2.28,0.0
20230113:0710,2.0,85.0,0.0,14.54,8.74,2.41,0.0
20230113:0810,3.0,131.0,0.0,21.34,9.02,2.28,0.0
20230113:0910,0.0,133.0,0.0,25.82,9.42,2.55,0.0
20230113:1010,0.0,140.0,0.0,27.46,9.83,3.52,0.0
20230113:1110,9.0,179.0,0.0,26.03,10.17,4.0,0.0
20230113:1210,0.0,81.0,0.0,21.74,10.11,4.28,0.0
20230113:1310,4.0,94.0,0.0,15.08,9.9,4.48,0.0
20230113:1410,0.0,12.0,0.0,6.66,9.54,4.62,0.0
20230113:1510,0.0,0.0,0.0,0.0,9.09,4.76,0.0
20230113:1610,0.0,0.0,0.0,0.0,8.76,4.83,0.0
20230113:1710,0.0,0.0,0.0,0.0,8.64,4.76,0.0
20230113:1810,0.0,0.0,0.0,0.0,8.62,4.69,0.0
20230113:1910,0.0,0.0,0.0,0.0,8.52,4.76,0.0
20230113:2010,0.0,0.0,0.0,0.0,8.2,4.34,0.0
20230113:2110,0.0,0.0,0.0,0.0,7.94,4.34,0.0
20230113:2210,0.0,0.0,0.0,0.0,7.97,4.41,0.0
20230113:2310,0.0,0.0,0.0,0.0,7.88,4.34,0.0
20230114:0010,0.0,0.0,0.0,0.0,7.91,4.28,0.0
20230114:0110,0.0,0.0,0.0,0.0,7.89,4.14,0.0
20230114:0210,0.0,0.0,0.0,0.0,7.87,4.07,0.0
20230114:0310,0.0,0.0,0.0,0.0,7.82,3.79,0.0
20230114:0410,0.0,0.0,0.0,0.0,7.81,3.59,0.0
20230114:0510,0.0,0.0,0.0,0.0,7.82,3.66,0.0
20230114:0610,0.0,14.0,0.0,6.08,7.87,3.59,0.0
20230114:0710,25.0,112.0,0.0,14.63,8.66,4.62,0.0
20230114:0810,130.0,154.0,0.0,21.46,9.11,4.97,0.0
20230114:0910,42.0,208.0,0.0,25.97,9.62,4.83,0.0
20230114:1010,64.0,225.0,0.0,27.63,9.85,4.83,0.0
20230114:1110,22.0,199.0,0.0,26.22,9.93,4.83,0.0
20230114:1210,19.0,165.0,0.0,21.93,9.67,4.97,0.0
20230114:1310,61.0,113.0,0.0,15.27,9.32,5.17,0.0
20230114:1410,1.0,35.0,0.0,6.84,8.82,5.38,0.0
20230114:1510,0.0,0.0,0.0,0.0,8.19,5.24,0.0
20230114:1610,0.0,0.0,0.0,0.0,7.78,4.97,0.0
20230114:1710,0.0,0.0,0.0,0.0,7.64,4.9,0.0
20230114:1810,0.0,0.0,0.0,0.0,7.6,4.83,0.0
20230114:1910,0.0,0.0,0.0,0.0,7.86,5.24,0.0
20230114:2010,0.0,0.0,0.0,0.0,7.73,4.83,0.0
20230114:2110,0.0,0.0,0.0,0.0,7.65,4.55,0.0
20230114:2210,0.0,0.0,0.0,0.0,7.56,4.21,0.0
20230114:2310,0.0,0.0,0.0,0.0,7.57,4.0,0.0
20230115:0010,0.0,0.0,0.0,0.0,7.3,3.79,0.0
20230115:0110,0.0,0.0,0.0,0.0,7.26,3.52,0.0
20230115:0210,0.0,0.0,0.0,0.0,7.09,3.38,0.0
20230115:0310,0.0,0.0,0.0,0.0,7.0,3.45,0.0
20230115:0410,0.0,0.0,0.0,0.0,6.98,3.66,0.0
20230115:0510,0.0,0.0,0.0,0.0,7.04,3.79,0.0
20230115:0610,0.0,31.0,0.0,6.16,7.05,3.86,0.0
20230115:0710,43.0,114.0,0.0,14.74,7.99,5.17,0.0
20230115:0810,104.0,165.0,0.0,21.59,8.51,5.93,0.0
20230115:0910,292.01,123.0,0.0,26.13,9.03,5.93,0.0
20230115:1010,217.01,181.0,0.0,27.81,9.55,5.52,0.0
20230115:1110,157.01,194.0,0.0,26.42,9.74,5.17,0.0
20230115:1210,143.01,154.0,0.0,22.13,9.65,5.1,0.0
20230115:1310,172.01,68.0,0.0,15.47,9.52,5.31,0.0
20230115:1410,50.0,37.0,0.0,7.03,9.05,5.45,0.0
20230115:1510,0.0,0.0,0.0,0.0,8.28,5.31,0.0
20230115:1610,0.0,0.0,0.0,0.0,7.81,5.31,0.0
20230115:1710,0.0,0.0,0.0,0.0,7.43,5.31,0.0
20230115:1810,0.0,0.0,0.0,0.0,7.13,5.1,0.0
20230115:1910,0.0,0.0,0.0,0.0,7.12,5.03,0.0
20230115:2010,0.0,0.0,0.0,0.0,6.91,4.69,0.0
20230115:2110,0.0,0.0,0.0,0.0,6.83,4.34,0.0
20230115:2210,0.0,0.0,0.0,0.0,6.75,4.21,0.0
20230115:2310,0.0,0.0,0.0,0.0,6.73,3.72,0.0
20230116:0010,0.0,0.0,0.0,0.0,6.78,3.52,0.0
20230116:0110,0.0,0.0,0.0,0.0,6.91,3.38,0.0
20230116:0210,0.0,0.0,0.0,0.0,6.76,3.17,0.0
20230116:0310,0.0,0.0,0.0,0.0,6.75,2.48,0.0
20230116:0410,0.0,0.0,0.0,0.0,6.37,1.59,0.0
20230116:0510,0.0,0.0,0.0,0.0,5.66,1.45,0.0
20230116:0610,0.0,39.0,0.0,6.25,5.48,1.45,0.0
20230116:0710,131.01,83.0,0.0,14.85,6.83,1.52,0.0
20230116:0810,185.01,133.0,0.0,21.73,8.42,1.93,0.0
20230116:0910,219.01,166.0,0.0,26.29,9.33,2.48,0.0
20230116:1010,263.01,162.0,0.0,28.0,9.9,3.1,0.0
20230116:1110,338.01,103.0,0.0,26.62,10.29,3.52,0.0
20230116:1210,290.01,83.0,0.0,22.33,10.27,3.66,0.0
20230116:1310,174.01,69.0,0.0,15.67,10.06,3.45,0.0
20230116:1410,52.0,38.0,0.0,7.23,9.51,2.83,0.0
20230116:1510,0.0,0.0,0.0,0.0,8.75,2.34,0.0
20230116:1610,0.0,0.0,0.0,0.0,8.02,2.14,0.0
20230116:1710,0.0,0.0,0.0,0.0,7.05,1.86,0.0
20230116:1810,0.0,0.0,0.0,0.0,6.07,1.79,0.0
20230116:1910,0.0,0.0,0.0,0.0,5.88,2.55,0.0
20230116:2010,0.0,0.0,0.0,0.0,6.59,3.24,0.0
20230116:2110,0.0,0.0,0.0,0.0,7.78,3.93,0.0
20230116:2210,0.0,0.0,0.0,0.0,8.7,4.28,0.0
20230116:2310,0.0,0.0,0.0,0.0,9.25,4.83,0.0
20230117:0010,0.0,0.0,0.0,0.0,9.69,5.59,0.0
20230117:0110,0.0,0.0,0.0,0.0,9.9,5.93,0.0
20230117:0210,0.0,0.0,0.0,0.0,9.93,5.86,0.0
20230117:0310,0.0,0.0,0.0,0.0,9.67,5.66,0.0
20230117:0410,0.0,0.0,0.0,0.0,9.45,5.66,0.0
20230117:0510,0.0,0.0,0.0,0.0,9.35,5.79,0.0
20230117:0610,0.0,40.0,0.0,6.34,9.48,6.07,0.0
20230117:0710,10.0,103.0,0.0,14.96,10.22,6.41,0.0
20230117:0810,94.0,169.0,0.0,21.87,11.4,6.14,0.0
20230117:0910,8.0,179.0,0.0,26.46,12.67,6.83,0.0
20230117:1010,0.0,139.0,0.0,28.19,13.72,7.38,0.0
20230117:1110,0.0,136.0,0.0,26.82,14.73,8.0,0.0
